Year,Month,Temperature (°C),Max_Temp_C,Min_Temp_C
1989,10,25.93,34.0,15.0
1989,11,26.72,31.72,12.61
1989,12,21.78,27.89,10.22
1990,1,17.11,26.61,8.39
1990,2,18.61,25.78,11.11
1990,3,22.64,27.78,11.11
1990,6,30.47,41.11,23.61
1990,7,27.08,29.89,24.61
1990,8,29.75,32.89,27.0
1990,9,28.61,31.61,24.39
1990,10,28.22,32.0,21.72
1990,12,17.72,24.0,12.11
1991,1,15.99,28.22,7.11
1991,2,20.78,31.89,10.61
1991,3,27.44,38.0,13.11
1991,4,31.7,39.61,20.11
1991,5,37.28,45.0,27.61
1991,6,34.25,41.28,24.11
1991,7,31.81,41.0,24.22
1991,8,27.56,32.0,24.28
1991,9,30.09,49.78,21.5
1991,10,28.88,38.0,15.61
1991,11,21.35,32.11,10.22
1991,12,16.6,27.61,6.0
1992,1,17.22,31.61,4.39
1992,2,18.26,33.11,6.39
1992,3,25.31,38.78,11.61
1992,4,30.48,42.78,18.61
1992,5,33.58,45.22,22.39
1992,6,35.14,45.22,24.39
1992,7,29.53,46.39,23.39
1992,8,27.59,34.89,22.11
1992,9,27.53,34.28,19.61
1992,10,25.62,35.22,15.22
1992,11,21.54,32.61,9.5
1992,12,16.06,28.61,6.11
1993,1,16.17,29.11,4.39
1993,2,19.8,33.28,8.0
1993,3,22.89,34.5,10.78
1993,4,28.93,43.61,15.78
1993,5,35.02,47.0,20.0
1993,6,33.8,45.78,20.5
1993,7,30.19,38.11,20.0
1993,8,28.39,37.28,21.0
1993,9,26.03,33.22,22.72
1993,10,26.77,35.0,18.0
1993,11,20.81,32.72,8.78
1993,12,16.42,29.28,5.39
1994,1,17.76,31.11,7.61
1994,2,18.84,31.5,7.5
1994,3,24.53,40.61,9.0
1994,4,29.79,42.61,17.39
1994,5,35.52,47.28,23.0
1994,6,30.51,46.89,24.0
1994,7,27.81,34.72,22.5
1994,8,27.18,32.78,23.61
1994,9,26.74,33.61,19.61
1994,10,24.77,34.72,15.39
1994,11,21.06,32.22,10.22
