Year,Month,Temperature (°C),Max_Temp_C,Min_Temp_C
1989,12,13.33,23.28,5.0
1990,1,13.41,24.39,5.0
1990,2,14.9,25.0,6.61
1990,3,18.32,29.22,6.78
1990,4,26.79,40.5,11.0
1990,5,31.15,42.78,19.89
1990,6,32.99,42.72,24.61
1990,7,28.82,35.5,23.39
1990,8,28.63,36.39,23.61
1990,9,27.84,34.72,22.39
1990,10,23.79,34.11,11.61
1990,11,18.23,30.28,5.72
1990,12,13.93,25.28,5.11
1991,1,12.07,28.22,1.72
1991,2,15.35,25.0,4.78
1991,3,19.35,36.0,9.0
1991,4,25.01,38.61,9.78
1991,5,31.57,41.5,13.0
1991,6,30.72,40.5,20.11
1991,7,31.47,38.61,24.0
1991,8,28.77,36.0,22.22
1991,9,27.85,34.39,18.72
1991,10,23.15,34.39,12.0
1991,11,17.36,29.5,7.28
1991,12,13.18,25.39,3.72
1992,1,12.58,23.61,3.0
1992,2,13.61,26.28,5.28
1992,3,19.58,30.39,9.22
1992,4,26.74,40.0,13.5
1992,5,30.21,42.61,10.78
1992,6,32.68,44.5,21.28
1992,7,29.06,37.61,22.78
1992,8,28.64,34.89,23.61
1992,9,27.54,35.39,19.39
1992,10,23.32,35.61,13.61
1992,11,18.36,31.5,8.39
1992,12,13.82,24.61,4.72
1993,1,12.04,24.39,3.11
1993,2,16.53,28.61,4.5
1993,3,18.43,29.22,7.61
1993,4,26.01,41.5,11.0
1993,5,32.41,43.39,19.72
1993,6,31.99,43.39,22.78
1993,7,30.65,40.39,24.0
1993,8,30.33,36.39,24.61
1993,9,26.54,34.39,20.0
1993,10,22.82,35.22,11.0
1993,11,18.55,29.61,4.11
1993,12,13.24,26.61,3.5
1994,1,13.1,25.0,4.0
1994,2,15.05,26.0,6.0
1994,3,21.98,34.39,9.22
1994,4,26.44,38.5,10.11
1994,5,31.68,44.78,19.78
1994,6,33.07,44.89,22.39
1994,7,29.38,36.0,23.72
1994,8,28.68,34.89,20.0
1994,9,27.35,34.78,17.61
1994,10,23.07,34.0,10.78
1994,11,19.04,29.39,9.11
1994,12,14.97,28.0,4.39
1995,1,13.33,25.39,3.72
1995,2,15.15,24.72,4.39
1995,3,18.61,34.0,6.89
1995,4,25.6,37.89,11.39
1995,5,32.81,44.22,20.61
1995,6,34.77,44.22,22.5
1995,7,30.12,39.72,24.61
1995,8,27.56,34.0,21.78
1995,9,28.35,35.5,22.39
1995,10,25.16,36.0,12.0
1995,11,18.72,31.0,6.78
1995,12,14.38,29.78,1.0
1996,1,12.07,21.39,2.89
1996,2,15.3,24.39,4.39
1996,3,20.57,34.78,11.28
1996,4,27.45,38.61,11.72
1996,5,31.05,42.61,19.61
1996,6,30.85,42.72,22.0
1996,7,30.33,37.39,23.39
1996,8,28.18,35.22,22.39
1996,9,27.27,36.28,20.0
1996,10,23.86,35.39,12.61
1996,11,17.49,32.39,4.11
1996,12,12.43,28.22,0.0
1997,1,11.2,22.39,1.0
1997,2,14.64,27.22,2.78
1997,3,19.69,31.39,8.72
1997,4,25.15,39.0,11.89
1997,5,30.3,41.11,19.61
1997,6,30.81,42.22,21.5
1997,7,30.55,45.5,20.0
1997,8,28.31,35.0,21.0
1997,9,28.58,35.5,19.22
1997,10,22.04,32.11,12.5
1997,11,17.59,30.0,7.72
1997,12,13.39,23.61,4.39
1998,1,12.07,23.0,2.78
1998,2,15.89,25.5,5.11
1998,3,19.06,30.28,9.11
1998,4,27.16,40.22,15.11
1998,5,33.68,47.0,17.5
1998,6,31.79,44.0,21.39
1998,7,30.19,36.5,22.61
1998,8,29.43,37.28,23.5
1998,9,28.08,35.78,22.0
1998,10,24.44,35.5,13.61
1998,11,19.47,31.89,9.0
1998,12,12.96,26.39,1.28
1999,1,12.07,24.0,5.22
1999,2,16.01,28.39,4.61
1999,3,21.91,37.0,8.61
1999,4,29.34,42.28,12.78
1999,5,32.17,43.78,19.28
1999,6,31.78,41.39,19.11
1999,7,30.02,37.72,21.89
1999,8,29.51,35.39,23.22
1999,9,28.24,35.78,21.5
1999,10,24.51,34.78,14.5
1999,11,19.22,32.28,0.0
1999,12,13.18,28.0,3.22
2000,1,12.21,23.39,0.22
2000,2,13.32,27.22,4.11
2000,3,19.44,35.39,8.0
2000,4,27.83,43.22,12.22
2000,5,32.35,44.0,16.61
2000,6,30.61,40.78,20.11
2000,7,29.14,38.39,23.0
2000,8,29.32,35.78,20.78
2000,9,27.86,36.28,18.78
2000,10,24.65,35.61,14.61
2000,11,18.85,31.22,7.0
2000,12,13.39,25.78,3.22
2001,1,10.77,26.89,0.89
2001,2,15.41,28.39,2.22
2001,3,20.25,32.5,8.22
2001,4,26.59,42.0,12.39
2001,5,31.13,44.89,19.5
2001,6,29.79,40.0,21.5
2001,7,29.88,37.39,24.11
2001,8,29.68,35.89,21.89
2001,9,28.54,35.5,20.0
2001,10,24.7,37.78,13.61
2001,11,18.42,35.39,6.61
2001,12,13.84,26.0,4.61
2002,1,12.05,22.61,2.39
2002,2,14.86,27.5,0.0
2002,3,21.35,35.89,8.0
2002,4,27.96,42.11,15.0
2002,5,32.4,45.0,18.39
2002,6,32.48,41.72,22.0
2002,7,32.27,39.39,22.0
2002,8,29.69,37.0,23.22
2002,9,26.2,34.39,19.11
2002,10,23.9,35.0,14.0
2002,11,18.42,30.61,5.5
2002,12,14.16,26.39,4.11
2003,1,9.67,25.28,0.78
2003,2,15.37,28.22,6.72
2003,3,20.23,32.0,5.5
2003,4,27.48,41.28,13.5
2003,5,31.04,44.11,15.78
2003,6,32.96,45.61,22.0
2003,7,29.69,38.0,23.39
2003,8,29.41,35.61,24.39
2003,9,27.77,34.5,19.11
2003,10,23.51,36.0,14.22
2003,11,17.4,31.72,4.61
2003,12,13.44,25.89,4.61
2004,1,12.12,22.78,4.0
2004,2,16.27,29.5,3.0
2004,3,23.25,36.11,10.39
2004,4,28.48,40.78,15.61
2004,5,31.28,45.39,15.0
2004,6,30.26,42.28,20.39
2004,7,30.9,39.22,24.11
2004,8,28.47,35.39,23.11
2004,9,28.31,38.0,19.39
2004,10,22.68,35.61,11.0
2004,11,18.21,30.0,9.0
2004,12,14.32,26.22,4.11
2005,1,11.92,22.5,3.61
2005,2,14.56,25.78,4.0
2005,3,20.74,31.5,9.78
2005,4,26.52,39.28,12.22
2005,5,30.71,41.89,19.22
2005,6,32.97,44.61,21.28
2005,7,29.35,36.0,20.39
2005,8,29.42,36.28,19.61
2005,9,27.63,42.0,21.89
2005,10,23.56,34.5,12.0
2005,11,18.12,30.5,4.78
2005,12,12.36,24.89,2.0
2006,1,13.0,26.11,-0.11
2006,2,18.75,32.0,8.61
2006,3,20.38,34.5,9.61
2006,4,27.6,40.78,12.11
2006,5,31.71,43.5,20.0
2006,6,31.19,43.5,21.89
2006,7,30.65,39.5,22.5
2006,8,29.62,37.0,13.61
2006,9,27.93,39.78,17.72
2006,10,24.87,36.5,14.0
2006,11,19.14,31.89,6.0
2006,12,14.16,25.39,3.78
2007,1,12.51,28.22,0.22
2007,2,15.54,25.11,6.11
2007,3,19.8,37.0,8.28
2007,4,28.66,41.39,14.78
2007,5,31.88,41.89,18.22
2007,6,32.16,45.72,20.78
2007,7,31.07,38.61,20.61
2007,8,29.76,37.61,24.22
2007,9,28.15,36.11,18.5
2007,10,23.47,35.28,11.5
2007,11,18.38,32.5,7.22
2007,12,13.13,25.0,2.0
2008,1,11.11,26.5,-0.89
2008,2,13.84,28.89,0.11
2008,3,22.9,34.72,9.5
2008,4,26.83,42.0,12.61
2008,5,29.36,43.22,19.0
2008,6,29.02,40.5,22.22
2008,7,29.85,36.78,23.5
2008,8,28.72,36.22,18.0
2008,9,27.19,37.0,19.0
2008,10,24.48,35.61,14.5
2008,11,17.95,33.0,6.89
2008,12,14.73,27.89,4.89
2009,1,13.54,24.28,3.11
2009,2,16.37,29.72,6.61
2009,3,21.25,34.28,8.11
2009,4,26.66,41.0,13.0
2009,5,31.08,43.61,18.78
2009,6,33.44,44.61,20.28
2009,7,30.46,39.72,21.78
2009,8,29.75,37.61,22.5
2009,9,27.79,35.78,20.78
2009,10,24.11,36.22,10.5
2009,11,17.9,32.5,5.89
2009,12,13.75,26.22,2.39
2010,1,10.96,23.78,3.72
2010,2,16.47,29.61,5.39
2010,3,23.74,37.61,11.39
2010,4,29.79,42.5,17.22
2010,5,33.09,45.61,20.72
2010,6,31.77,44.61,19.0
2010,7,29.53,39.78,22.0
2010,8,28.97,35.0,24.39
2010,9,27.25,34.72,20.5
2010,10,24.94,34.22,12.39
2010,11,19.19,32.61,7.39
2010,12,12.76,24.61,2.72
2011,1,10.58,29.61,2.0
2011,2,15.66,27.11,6.39
2011,3,21.22,34.22,9.39
2011,4,25.84,40.5,14.0
2011,5,32.01,43.11,21.0
2011,6,30.34,41.61,19.0
2011,7,29.92,37.22,22.78
2011,8,29.0,37.11,23.0
2011,9,27.95,35.5,20.5
2011,10,24.75,34.72,13.22
2011,11,19.87,31.0,8.78
2011,12,13.63,28.61,1.0
2012,1,11.7,22.0,4.0
2012,2,14.31,26.22,3.22
2012,3,20.51,34.39,8.11
2012,4,26.59,37.39,15.78
2012,5,32.61,46.22,18.5
2012,6,34.57,46.22,23.72
2012,7,31.08,42.0,22.0
2012,8,28.97,36.72,24.0
2012,9,28.21,35.61,21.61
2012,10,23.93,34.61,12.39
2012,11,18.29,31.22,8.61
2012,12,12.98,26.61,4.11
2013,1,11.03,22.5,2.11
2013,2,15.32,26.22,6.22
2013,3,20.97,31.61,9.0
2013,4,27.22,38.78,14.61
2013,5,32.8,46.0,19.89
2013,6,31.04,44.61,21.89
2013,7,30.37,38.0,23.39
2013,8,28.9,37.22,24.22
2013,9,28.17,35.61,21.0
2013,10,24.94,33.78,14.22
2013,11,18.26,29.78,9.0
2013,12,13.87,26.5,2.28
2014,1,12.11,22.61,4.5
2014,2,14.37,24.39,4.5
2014,3,19.73,31.11,9.61
2014,4,26.0,42.11,13.61
2014,5,30.31,43.61,17.78
2014,6,34.05,46.11,24.61
2014,7,31.02,40.22,24.0
2014,8,30.98,38.11,24.39
2014,9,28.03,34.78,15.61
2014,10,24.59,34.78,15.11
2014,11,18.95,32.11,8.61
2014,12,12.68,34.22,3.39
2015,1,11.3,23.11,4.28
2015,2,16.51,26.61,6.39
2015,3,19.9,34.61,8.39
2015,4,26.09,40.28,14.89
2015,5,31.83,43.39,19.78
2015,6,31.45,42.78,21.61
2015,7,29.76,37.61,23.22
2015,8,29.17,35.5,23.39
2015,9,28.31,35.78,20.22
2015,10,24.89,34.72,13.72
2015,11,19.53,31.0,10.0
2015,12,14.04,31.0,4.61
2016,1,12.35,24.78,4.61
2016,2,16.54,28.0,5.72
2016,3,21.72,34.61,12.5
2016,4,28.67,41.5,16.39
2016,5,31.95,44.39,21.28
2016,6,32.44,43.5,24.61
2016,7,30.03,38.11,23.39
2016,8,29.22,36.5,23.72
2016,9,29.24,35.22,23.39
2016,10,25.73,35.39,14.61
2016,11,19.7,31.61,9.61
2016,12,14.73,26.11,6.61
2017,1,12.9,24.72,2.72
2017,2,16.78,28.5,5.61
2017,3,21.0,37.22,7.5
2017,4,28.29,41.39,14.61
2017,5,32.34,44.0,19.72
2017,6,31.63,46.28,21.0
2017,7,30.9,38.11,24.0
2017,8,29.66,36.5,24.39
2017,9,28.34,36.11,21.11
2017,10,25.56,36.11,14.78
2017,11,17.79,30.28,8.11
2017,12,14.08,26.39,6.0
2018,1,12.61,24.72,4.11
2018,2,16.74,28.61,6.0
2018,3,22.69,35.39,12.72
2018,4,28.06,41.61,16.39
2018,5,31.84,45.0,20.11
2018,6,31.84,46.22,21.61
2018,7,30.09,38.39,22.72
2018,8,29.68,37.11,24.22
2018,9,27.51,35.61,20.39
2018,10,23.77,33.89,13.0
2018,11,18.84,31.89,9.22
2018,12,12.8,26.72,3.39
2019,1,12.39,23.11,3.22
2019,2,14.92,25.78,7.0
2019,3,19.13,34.11,8.39
2019,4,27.56,40.5,15.0
2019,5,31.14,44.61,20.39
2019,6,33.25,45.78,22.39
2019,7,29.79,41.0,22.61
2019,8,29.87,37.22,23.61
2019,9,28.97,36.61,22.39
2019,10,24.2,33.61,15.61
2019,11,19.0,31.61,10.11
2019,12,11.58,25.11,3.61
2020,1,11.56,23.0,1.61
2020,2,15.37,26.78,3.5
2020,3,19.19,29.89,8.78
2020,4,25.35,39.22,13.22
2020,5,29.34,44.72,19.0
2020,6,31.08,41.28,21.0
2020,7,30.25,41.28,22.22
2020,8,29.76,38.0,24.61
2020,9,30.04,37.39,22.0
2020,10,24.66,36.28,12.11
2020,11,17.55,32.5,7.78
2020,12,12.9,27.0,3.61
2021,1,12.1,24.39,3.39
2021,2,17.06,33.28,5.5
2021,3,22.93,36.22,10.89
2021,4,26.94,42.0,13.0
2021,5,29.35,42.72,18.5
2021,6,31.6,43.78,21.11
2021,7,30.72,42.28,23.0
2021,8,29.96,37.22,23.5
2021,9,28.42,35.61,21.78
2021,10,25.16,36.39,13.39
2021,11,18.07,31.0,8.0
2021,12,13.22,28.28,3.28
2022,1,12.07,22.78,4.72
2022,2,14.92,26.28,4.72
2022,3,23.82,38.78,10.72
2022,4,29.89,42.72,17.5
2022,5,31.69,44.61,18.28
2022,6,32.72,45.22,21.5
2022,7,29.98,37.72,23.72
2022,8,30.39,37.5,25.28
2022,9,28.58,36.72,22.22
2022,10,24.31,34.78,15.11
2022,11,18.75,31.39,8.28
2022,12,13.39,27.39,4.78
2023,1,11.31,23.39,2.0
2023,2,17.8,30.0,5.72
2023,3,21.41,32.78,12.5
2023,4,26.09,40.5,13.72
2023,5,28.77,45.0,16.61
2023,6,30.73,42.5,19.78
2023,7,29.63,37.89,23.5
2023,8,30.66,37.78,20.11
2023,9,28.98,38.0,21.28
2023,10,24.04,35.72,14.39
2023,11,19.16,31.39,9.22
2023,12,13.66,26.78,4.78
2024,1,9.25,22.0,3.11
